num_total_cells,total_non_ran_equipment,has_shared_ran,ran_vendor_type,mast_group,ps_traffic_mb,kwh_expected,noise_std,kwh_expected_noise
9,0,0,Vendor B,Rooftop,2131088.56736918,1226.6599999999999,36.7998,1185.8622483734891
21,0,1,Vendor B,Tower,11543541.682445493,2315.4,92.616,2422.254743343388
22,0,1,Vendor A,Tower,36256863.33802113,4339.73,173.58919999999998,4366.63146833257
27,0,1,Vendor B,Rooftop,9781826.998442275,3801.0,114.03,3762.815996430951
18,1,1,Vendor B,Tower,14028254.540505445,2273.2,90.928,2271.393648153914
3,0,0,Vendor A,Other,1383159.5596800102,626.39,20.357675,624.2101405756069
5,0,0,Vendor A,Pole,2306874.6070959703,1560.77,31.2154,1599.3302488758734
21,0,1,Vendor A,Rooftop,13403823.898059439,4745.0599999999995,142.35179999999997,4594.241645151604
16,3,0,Vendor A,Tower,22940677.86790787,3756.6400000000003,150.2656,3643.7893533839856
13,0,1,Vendor B,Tower,2605613.628295973,1616.2,64.648,1684.6028361966037
21,0,1,Vendor B,Tower,6237608.7446364015,2315.4,92.616,2260.8956981489737
21,8,1,Vendor B,Tower,9053789.778958073,4075.4,163.01600000000002,4224.877323281838
27,0,1,Vendor B,Tower,35468986.46768687,2839.8,113.59200000000001,3039.5548278217207
18,3,0,Vendor A,Tower,26466547.119813286,4080.3,163.21200000000002,4015.2463946530142
24,0,1,Vendor B,Rooftop,35134100.15580753,3432.0,102.96,3502.8749703796525
16,0,0,Vendor A,Tower,13401896.320605647,3242.53,129.7012,3096.294884218362
24,1,1,Vendor B,Tower,25908508.60870048,2797.6000000000004,111.90400000000001,2883.345461852725
19,0,0,Vendor A,Other,36150936.77435263,3849.7500000000005,125.11687500000002,3874.78233909267
12,0,0,Vendor B,Rooftop,1359348.2239172738,1415.96,42.4788,1436.1973546020108
27,0,1,Vendor B,Tower,23738508.002391197,2839.8,113.59200000000001,2767.406899201993
16,0,0,Vendor A,Other,5926006.936121347,3245.3700000000003,105.47452500000001,3074.813208535788
27,0,0,Vendor B,Other,26767788.192325063,2761.33,89.743225,2806.8648249918338
12,0,0,Vendor B,Rooftop,938757.7055802981,1415.96,42.4788,1330.966874880312
18,0,1,Vendor B,Tower,15740990.459663693,2053.2,82.128,2027.3013654322156
9,0,1,Vendor B,Pole,7619866.125187888,1082.9099999999999,21.658199999999997,1103.4873679616564
21,0,1,Vendor B,Tower,30464323.6224179,2315.4,92.616,2333.241186773033
14,0,0,Vendor A,Tower,1064568.1011558888,2918.8700000000003,116.75480000000002,3155.447299897302
27,2,0,Vendor A,Tower,18450155.52472869,5365.400000000001,214.616,5589.977693460328
15,0,0,Vendor B,Rooftop,716974.0859799274,1605.26,48.157799999999995,1574.0765542753918
27,0,0,Vendor B,Tower,8944876.842651183,3242.4799999999996,129.6992,3246.024459386774
27,5,1,Vendor B,Tower,24632610.153599624,3939.8,157.592,3932.341824456391
21,0,0,Vendor B,Disguised,10840064.07647084,2564.91,89.77185,2426.736143201285
27,3,1,Vendor A,Rooftop,14489903.322478771,6234.77,187.0431,6061.33287596005
19,0,1,Vendor A,Rooftop,6653405.846897086,4380.88,131.4264,4307.7976620692125
22,2,0,Vendor A,Tower,47026499.637948886,4556.25,182.25,4199.859602106007
2,0,0,Vendor B,Rooftop,1085501.9792477214,784.96,23.5488,786.0792113242372
18,0,1,Vendor B,Other,4837323.799775143,2211.96,71.8887,2194.1268245656624
30,7,1,Vendor B,Rooftop,38047577.42426201,5710.0,171.29999999999998,5430.505408186694
6,0,0,Vendor B,Rooftop,0.0,1037.3600000000001,31.120800000000003,1050.0160084717816
24,2,1,Vendor B,Rooftop,18486901.54533272,3872.0,116.16,3956.055139090876
18,0,1,Vendor B,Tower,7739046.749284556,2053.2,82.128,2071.9308097432186
15,1,0,Vendor A,Tower,4583524.397444837,3252.07,130.08280000000002,3210.186353994676
18,0,0,Vendor A,Disguised,14543361.159738524,3459.82,121.09370000000001,3532.186343220785
21,0,0,Vendor B,Tower,19137684.336522903,2582.72,103.30879999999999,2653.9574982897147
27,0,1,Vendor B,Tower,21609868.26975395,2839.8,113.59200000000001,2874.9341508847
24,0,0,Vendor B,Disguised,10936533.04203973,2910.93,101.88255000000001,2828.1171974504555
24,0,0,Vendor A,Disguised,19445048.3368378,4344.46,152.05610000000001,4386.723078576512
5,0,0,Vendor B,Rooftop,944449.7480837553,974.26,29.2278,1009.8354017567178
15,0,0,Vendor A,Tower,9036979.814961623,3080.7000000000003,123.22800000000001,3008.0489569765414
25,0,0,Vendor A,Tower,32243775.39239033,4699.0,187.96,5110.346926969765
27,0,1,Vendor B,Tower,23897624.220754746,2839.8,113.59200000000001,2780.7158367737866
9,0,1,Vendor B,Pole,9540500.96613831,1082.9099999999999,21.658199999999997,1083.6121050830322
18,0,0,Vendor B,Tower,8360830.696668067,2252.84,90.1136,2193.0476965795647
21,0,0,Vendor B,Tower,6857566.351342783,2582.72,103.30879999999999,2605.8891480379325
18,0,0,Vendor A,Tower,12019864.285451107,3566.19,142.6476,3326.1282215426527
21,0,1,Vendor A,Tower,5093010.616272552,4185.13,167.4052,4094.710811167062
21,0,1,Vendor B,Tower,23210805.75306335,2315.4,92.616,2216.4295952648063
19,0,0,Vendor A,Tower,10210776.229401322,3728.0200000000004,149.12080000000003,3748.256488746014
27,1,0,Vendor B,Tower,57405672.90429719,3443.1099999999997,137.7244,3582.83013193787
21,0,1,Vendor A,Rooftop,13364969.78732799,4745.0599999999995,142.35179999999997,4837.917030447872
12,0,0,Vendor B,Rooftop,4253338.680662911,1415.96,42.4788,1318.7152477252673
2,0,0,Vendor A,Rooftop,307935.9151661279,723.3199999999999,21.699599999999997,769.0175676972717
18,0,1,Vendor B,Pole,11788774.478113195,1685.82,33.7164,1695.8052319564647
24,2,1,Vendor B,Tower,19306665.555586025,3017.6000000000004,120.70400000000002,2925.314065783748
27,0,1,Vendor B,Tower,32391839.259170078,2839.8,113.59200000000001,2857.7046821427
27,0,1,Vendor B,Tower,16941479.782578424,2839.8,113.59200000000001,2859.884444682204
18,0,0,Vendor A,Disguised,15786706.863607783,3459.82,121.09370000000001,3380.0038870250974
18,0,1,Vendor A,Rooftop,10873687.742150348,4198.79,125.96369999999999,4223.794474284622
16,0,1,Vendor A,Rooftop,4123894.8962246184,3834.61,115.0383,3765.360346011767
4,0,1,Vendor B,Rooftop,3131939.879191057,972.0,29.16,960.2800346446398
24,3,0,Vendor B,Tower,75849813.9820737,3514.49,140.5796,3419.3253202911364
21,0,1,Vendor B,Tower,4315782.416132615,2315.4,92.616,2186.4420920338443
24,0,1,Vendor B,Tower,7945785.458356313,2577.6000000000004,103.10400000000001,2592.6802657153808
21,0,1,Vendor B,Tower,15186614.6786118,2315.4,92.616,2370.2476331506255
21,0,0,Vendor B,Tower,5528869.418597062,2582.72,103.30879999999999,2636.463540116112
18,1,0,Vendor B,Tower,15199168.808301218,2453.4700000000003,98.13880000000002,2535.2705549733378
19,0,0,Vendor A,Other,32517481.5735269,3849.7500000000005,125.11687500000002,3890.545067334576
21,0,1,Vendor B,Tower,14412333.09923464,2315.4,92.616,2266.5830629947463
15,3,1,Vendor A,Rooftop,13521108.82977388,4049.69,121.4907,4152.997035852582
25,2,0,Vendor A,Tower,23849075.90752747,5041.74,201.6696,4775.270201359522
4,0,0,Vendor B,Rooftop,1208640.6365520353,911.16,27.334799999999998,886.8699657778452
27,0,1,Vendor B,Tower,22178640.764996283,2839.8,113.59200000000001,2732.359780531008
18,0,0,Vendor B,Tower,11622053.222560741,2252.84,90.1136,2352.300733796566
16,0,0,Vendor A,Tower,8209425.24864511,3242.53,129.7012,3367.145759482577
16,0,0,Vendor A,Tower,21308232.71340818,3242.53,129.7012,3306.354089474645
8,0,0,Vendor B,Rooftop,186543.21102023352,1163.56,34.9068,1201.5857790308858
27,0,1,Vendor B,Disguised,22423142.005446788,3359.8199999999997,117.5937,3257.99672097865
18,0,1,Vendor B,Disguised,7177211.786979209,2399.88,83.99580000000002,2429.339877989094
27,2,1,Vendor A,Rooftop,28922896.354714762,6102.38,183.07139999999998,6079.507115534286
27,0,1,Vendor A,Disguised,42808129.30956717,4770.93,166.98255000000003,4914.461220134447
18,1,0,Vendor A,Rooftop,16366251.003335886,3696.87,110.9061,3684.112991193132
18,0,1,Vendor B,Pole,14278172.102380438,1685.82,33.7164,1672.8909449365083
12,0,0,Vendor B,Rooftop,353947.9811521913,1415.96,42.4788,1439.124585287548
4,0,1,Vendor B,Rooftop,747304.6117954191,972.0,29.16,997.8878342620378
27,0,1,Vendor B,Tower,22823457.686007053,2839.8,113.59200000000001,2764.8871471413067
21,0,1,Vendor B,Tower,4273494.786866796,2315.4,92.616,2309.750319592458
21,0,0,Vendor A,Disguised,30002870.899673946,3902.14,136.5749,3760.2283931505376
12,0,1,Vendor B,Pole,1725448.3570822987,1283.8799999999999,25.677599999999998,1221.3117946537566
22,0,1,Vendor A,Tower,35672433.2741466,4339.73,173.58919999999998,4374.667511070616
24,1,1,Vendor B,Rooftop,10551711.323807025,3652.0,109.56,3719.324714402509
18,0,1,Vendor B,Other,4523277.635560912,2211.96,71.8887,2230.880100712389
21,0,1,Vendor B,Tower,3261992.564960608,2315.4,92.616,2141.7001796563595
15,0,0,Vendor B,Tower,14438990.418384116,1922.9599999999998,76.91839999999999,1896.1617063498586
21,0,0,Vendor B,Tower,36166233.44076762,2582.72,103.30879999999999,2363.418757267188
24,0,1,Vendor B,Tower,22365046.097212866,2577.6000000000004,103.10400000000001,2722.7619223305105
24,2,0,Vendor B,Other,16944670.239877146,2628.95,85.44087499999999,2537.775101840206
16,0,0,Vendor A,Other,4649489.89562488,3245.3700000000003,105.47452500000001,3380.5214831004228
18,2,1,Vendor A,Tower,7279447.090744962,4256.15,170.24599999999998,4420.265585610094
3,0,0,Vendor B,Rooftop,853045.2540642652,848.06,25.441799999999997,825.454115089763
19,0,0,Vendor A,Tower,11571410.733907035,3728.0200000000004,149.12080000000003,3562.8680892841367
15,0,0,Vendor A,Tower,26356301.40134556,3080.7000000000003,123.22800000000001,3124.179387005372
24,0,1,Vendor B,Tower,12202177.649004724,2577.6000000000004,103.10400000000001,2492.0004262019206
21,0,0,Vendor B,Tower,41908534.892106466,2582.72,103.30879999999999,2593.329296341177
5,0,0,Vendor B,Tower,1902445.5924923136,823.3599999999999,32.9344,807.6109341885253
30,1,1,Vendor B,Tower,37473222.21793515,3322.0,132.88,3093.5542562078062
13,0,0,Vendor A,Tower,3498970.5195545014,2757.04,110.2816,2521.71422858032
12,0,0,Vendor A,Tower,3311373.243954403,2595.21,103.8084,2618.848737772564
20,0,1,Vendor B,Tower,4445374.113245278,2228.0,89.12,2178.5118633513143
27,0,1,Vendor B,Tower,15856807.868569585,2839.8,113.59200000000001,2777.6632994411657
24,0,1,Vendor B,Rooftop,50138894.37816516,3432.0,102.96,3504.39921146964
27,0,0,Vendor B,Tower,33848445.209974796,3242.4799999999996,129.6992,3398.3029007701307
12,0,0,Vendor A,Rooftop,16113462.707777789,2537.12,76.11359999999999,2516.460215919089
29,0,0,Vendor A,Tower,32277715.76125288,5346.320000000001,213.85280000000003,5273.975937722412
27,0,1,Vendor B,Disguised,19427977.186022993,3359.8199999999997,117.5937,3419.1514534755006
21,3,1,Vendor B,Disguised,8984899.917774592,3379.86,118.29510000000002,3223.093277373986
24,6,1,Vendor B,Tower,26025254.191663742,3897.6000000000004,155.90400000000002,3932.546188793267
15,0,0,Vendor A,Tower,393110.6558010863,3080.7000000000003,123.22800000000001,3149.464009871568
19,0,1,Vendor A,Tower,19911302.05679404,3875.9300000000003,155.0372,3982.838843700325
22,0,1,Vendor A,Tower,46683456.32287295,4339.73,173.58919999999998,4016.223471340522
31,0,1,Vendor B,Rooftop,21186291.10569573,4293.0,128.79,4196.056397195789
21,0,0,Vendor B,Tower,16596520.056631949,2582.72,103.30879999999999,2493.5629143841834
30,2,1,Vendor B,Tower,36536574.81256546,3542.0,141.68,3556.1802933627005
15,0,0,Vendor B,Tower,20915867.622114934,1922.9599999999998,76.91839999999999,1960.2959343317182
17,0,0,Vendor A,Tower,13508272.003220556,3404.36,136.17440000000002,3614.3982384041615
30,0,1,Vendor B,Tower,68651663.5878237,3102.0,124.08,3041.1886598956817
24,1,1,Vendor A,Tower,32505689.534366418,4916.339999999999,196.65359999999998,4819.457892493032
15,2,1,Vendor B,Tower,11552443.02618197,2231.0,89.24,2335.9923641881032
15,1,1,Vendor B,Rooftop,4684641.408712135,2545.0,76.35,2567.744682438213
27,8,1,Vendor B,Tower,47325740.0600943,4599.8,183.99200000000002,4839.052246603627
27,0,1,Vendor B,Tower,57005918.28112842,2839.8,113.59200000000001,2872.7873118723883
25,0,1,Vendor A,Disguised,27731532.11906946,4535.6900000000005,158.74915000000004,4355.668674387638
18,0,1,Vendor B,Pole,6097267.317469678,1685.82,33.7164,1641.465639265839
18,0,1,Vendor B,Other,26607981.653021514,2211.96,71.8887,2103.1891849233134
24,1,0,Vendor B,Tower,19766843.934513807,3113.23,124.5292,3196.7761403307786
19,0,1,Vendor A,Tower,22901933.4745909,3875.9300000000003,155.0372,4064.657594811817
8,0,0,Vendor B,Rooftop,694919.5460662524,1163.56,34.9068,1229.9396894508445
24,0,0,Vendor A,Other,11589648.048607405,4857.05,157.854125,4991.97778547183
16,0,0,Vendor A,Tower,9246348.570723312,3242.53,129.7012,3396.914203764078
12,0,1,Vendor B,Rooftop,5288754.368841461,1956.0,58.68,1922.2590474808683
19,0,0,Vendor A,Tower,8639897.604492202,3728.0200000000004,149.12080000000003,3559.501934176856
16,0,0,Vendor A,Tower,11660338.315818354,3242.53,129.7012,3354.682270239419
18,0,0,Vendor B,Tower,23336832.983246397,2252.84,90.1136,2290.7948939448643
30,2,1,Vendor A,Other,23960126.982566748,6703.389999999999,217.860175,6726.838767239018
3,0,0,Vendor A,Pole,7865503.344905006,1260.57,25.211399999999998,1270.3741066208083
17,0,0,Vendor B,Tower,26750933.05115998,2142.88,85.71520000000001,2170.7617394398976
14,0,1,Vendor A,Other,5077737.512538048,2718.19,88.341175,2834.0031862791484
18,0,1,Vendor B,Tower,19462877.917501934,2053.2,82.128,2162.3573127350546
18,0,1,Vendor B,Disguised,7502893.791905502,2399.88,83.99580000000002,2446.03035791214
22,0,0,Vendor A,Disguised,28909825.453841474,4049.58,141.73530000000002,4171.2521752799075
21,0,1,Vendor A,Rooftop,4846549.808532829,4745.0599999999995,142.35179999999997,4818.804910521059
30,0,1,Vendor B,Tower,32462265.03447991,3102.0,124.08,3045.302609812877
18,0,1,Vendor B,Disguised,8956637.40520184,2399.88,83.99580000000002,2464.277102370749
15,0,1,Vendor B,Rooftop,1355798.1438255473,2325.0,69.75,2229.7404464544916
5,0,0,Vendor A,Rooftop,693157.711586585,1267.46,38.0238,1308.173179327943
18,0,0,Vendor B,Tower,17522302.621373724,2252.84,90.1136,2147.728398853349
24,0,1,Vendor B,Disguised,35351014.57752396,3039.84,106.39440000000002,3070.4004643077965
21,0,0,Vendor B,Disguised,10405345.889216885,2564.91,89.77185,2490.1501297788345
15,0,1,Vendor B,Tower,9017803.385052511,1791.0,71.64,1831.086822052897
18,0,1,Vendor B,Tower,4542321.363793614,2053.2,82.128,2050.415678646883
30,0,1,Vendor B,Disguised,33209667.861569826,3679.7999999999997,128.793,3480.0335840960843
21,0,1,Vendor B,Tower,1053768.6881413858,2315.4,92.616,2354.693202488906
27,0,0,Vendor B,Tower,29100575.432433125,3242.4799999999996,129.6992,3168.383871072595
20,0,0,Vendor A,Tower,19400349.151462372,3889.8500000000004,155.59400000000002,4029.3959053597887
27,0,1,Vendor A,Rooftop,17107247.454342544,5837.6,175.12800000000001,5837.832169833423
21,0,1,Vendor B,Disguised,19595872.91572313,2719.86,95.19510000000001,2757.7638246801926
24,1,1,Vendor A,Rooftop,15864955.58148001,5423.72,162.7116,5270.129093830552
18,0,1,Vendor A,Rooftop,8903164.748025771,4198.79,125.96369999999999,4125.207912723767
30,0,0,Vendor B,Tower,25297859.786566522,3572.3599999999997,142.8944,3507.4206029257825
15,0,0,Vendor A,Rooftop,14219167.343876597,3081.2599999999998,92.4378,3161.4781229081045
15,0,0,Vendor A,Other,5021436.517170253,3043.9100000000003,98.92707500000002,3214.4543671416477
21,1,0,Vendor B,Tower,5161413.053341134,2783.35,111.334,2695.1351947510684
16,0,0,Vendor A,Tower,25383790.340804603,3242.53,129.7012,3385.25019022211
21,0,1,Vendor B,Disguised,6592617.914526604,2719.86,95.19510000000001,2520.964833729301
30,0,1,Vendor B,Tower,28556667.304674044,3102.0,124.08,2957.3082769321354
16,0,0,Vendor A,Other,11075207.330841959,3245.3700000000003,105.47452500000001,3145.8026285600477
27,1,0,Vendor B,Tower,38750191.81613132,3443.1099999999997,137.7244,3261.785631507493
24,0,1,Vendor B,Rooftop,33427812.21742056,3432.0,102.96,3272.766101491843
21,0,1,Vendor B,Tower,11767341.168290854,2315.4,92.616,2353.968000969996
18,1,0,Vendor A,Tower,7237054.402921199,3737.56,149.5024,3705.692994066165
24,0,1,Vendor B,Rooftop,5956294.6033036,3432.0,102.96,3471.2867396093566
15,0,0,Vendor A,Rooftop,4328967.125118983,3081.2599999999998,92.4378,3145.7514134908834
21,0,1,Vendor B,Tower,19552828.835659463,2315.4,92.616,2340.131533100118
18,0,0,Vendor B,Other,23663763.90326674,2065.63,67.132975,2110.2629653589916
22,3,0,Vendor A,Other,20921912.8858887,4466.9400000000005,145.17555000000002,4456.857009160751
21,0,0,Vendor B,Tower,4210054.523817434,2582.72,103.30879999999999,2462.9587512116277
24,0,1,Vendor B,Disguised,30899218.32461663,3039.84,106.39440000000002,3154.494870642359
27,0,1,Vendor B,Tower,24675476.08056804,2839.8,113.59200000000001,2773.6638669197714
15,1,0,Vendor A,Tower,43188809.201047145,3252.07,130.08280000000002,3132.6142034167474
24,1,0,Vendor B,Tower,21949580.04983238,3113.23,124.5292,3091.152681433085
22,0,1,Vendor A,Tower,35226703.95634388,4339.73,173.58919999999998,4184.133767384006
8,0,0,Vendor B,Rooftop,1213465.1362175087,1163.56,34.9068,1149.0796981478857
24,2,1,Vendor A,Rooftop,35019110.950664304,5556.11,166.68329999999997,5613.755026213421
18,0,0,Vendor A,Tower,10273107.71207295,3566.19,142.6476,3616.227909373713
21,0,1,Vendor B,Tower,2364192.266069194,2315.4,92.616,2233.7220082521435
21,7,1,Vendor B,Rooftop,13462081.376462322,4603.0,138.09,4536.143055091091
24,1,1,Vendor A,Tower,54999278.65590859,4916.339999999999,196.65359999999998,5132.2167015809355
8,0,0,Vendor A,Pole,2232490.6900128587,2011.07,40.2214,2031.1353472911394
2,0,0,Vendor B,Rooftop,994010.4725843698,784.96,23.5488,835.3783301616993
16,3,0,Vendor A,Tower,11976281.911351735,3756.6400000000003,150.2656,3938.2248173840608
21,1,1,Vendor B,Tower,14812287.784677805,2535.4,101.41600000000001,2654.1465110936692
16,1,1,Vendor A,Tower,15972134.858961135,3679.54,147.1816,3480.837766624251
2,1,0,Vendor B,Rooftop,27827.927764240245,877.22,26.3166,897.5543060363841
18,0,0,Vendor A,Disguised,27292090.610628307,3459.82,121.09370000000001,3453.3950738645167
21,0,0,Vendor B,Tower,34937214.886226386,2582.72,103.30879999999999,2526.4213999444014
21,0,1,Vendor B,Rooftop,7904822.384228712,3063.0,91.89,3078.4779047535035
18,0,0,Vendor A,Tower,19200349.300060805,3566.19,142.6476,3703.603484353601
27,0,1,Vendor B,Disguised,15014352.049400637,3359.8199999999997,117.5937,3419.233854398312
24,0,0,Vendor B,Tower,53033851.118112415,2912.6,116.504,2812.0315706818715
4,0,1,Vendor B,Rooftop,2175978.187391952,972.0,29.16,993.8930167780352
15,0,0,Vendor B,Rooftop,2263930.7864251914,1605.26,48.157799999999995,1574.8469783739117
21,1,1,Vendor B,Tower,30257584.175776623,2535.4,101.41600000000001,2557.4706437446757
21,2,1,Vendor B,Tower,18232079.20178758,2755.4,110.21600000000001,2722.167995319326
27,0,1,Vendor B,Tower,53027475.379597805,2839.8,113.59200000000001,2815.0470545174408
27,0,1,Vendor B,Tower,45854795.280826494,2839.8,113.59200000000001,2928.1866661275835
18,0,0,Vendor B,Tower,10752366.613342278,2252.84,90.1136,2161.027695960587
27,0,1,Vendor B,Rooftop,5636265.221195712,3801.0,114.03,4029.4103182418335
18,0,1,Vendor B,Tower,29534341.791116104,2053.2,82.128,1908.9552615603195
24,0,1,Vendor B,Rooftop,8171510.807429953,3432.0,102.96,3371.01252287075
19,0,1,Vendor A,Tower,16979351.207298167,3875.9300000000003,155.0372,3933.7536985571837
24,0,0,Vendor A,Rooftop,34982765.0762299,4713.68,141.4104,4797.0365618224505
21,0,1,Vendor B,Tower,11978801.301487407,2315.4,92.616,2306.113015493472
15,0,0,Vendor A,Disguised,18034833.264847025,3017.5,105.61250000000001,3011.4449077701565
22,0,0,Vendor A,Disguised,13205799.673737565,4049.58,141.73530000000002,4108.1895185600715
30,2,1,Vendor B,Tower,24306322.949346613,3542.0,141.68,3509.4129060788932
16,2,1,Vendor A,Rooftop,26421646.739692546,4099.39,122.9817,4274.356735725974
21,0,1,Vendor B,Tower,29802735.778924946,2315.4,92.616,2394.456857624336
18,0,1,Vendor B,Pole,4260041.169916891,1685.82,33.7164,1715.506855182835
19,4,1,Vendor A,Other,15945154.407234699,5051.26,164.16595,4895.1142879564295
22,0,0,Vendor A,Tower,13476499.924516978,4213.51,168.5404,4200.151065316813
27,0,1,Vendor A,Rooftop,14138547.384965485,5837.6,175.12800000000001,5785.216446133313
9,0,0,Vendor A,Tower,5461360.111000314,2109.7200000000003,84.38880000000002,2026.5425876423938
16,2,0,Vendor A,Tower,3036404.5440403316,3585.2700000000004,143.41080000000002,3637.295286836535
27,5,1,Vendor A,Other,35152222.99086406,7043.86,228.92544999999998,6921.848292357866
4,0,1,Vendor A,Pole,1269776.0405111662,1256.82,25.1364,1273.402940614837
15,1,0,Vendor B,Tower,22730450.313453276,2123.5899999999997,84.94359999999999,2034.602341496881
24,0,1,Vendor B,Rooftop,2440477.393251953,3432.0,102.96,3613.635755493938
3,0,0,Vendor A,Pole,181183.25618345547,1260.57,25.211399999999998,1238.173545331708
21,0,1,Vendor B,Tower,9549780.27944111,2315.4,92.616,2335.8002509003923
15,0,0,Vendor A,Tower,7995963.457581117,3080.7000000000003,123.22800000000001,3179.841066025268
8,0,0,Vendor A,Rooftop,5184369.851352322,1811.6,54.34799999999999,1780.8507860322643
21,0,1,Vendor B,Disguised,13905025.24611884,2719.86,95.19510000000001,2802.2335928633534
18,0,1,Vendor B,Tower,8363255.844011195,2053.2,82.128,1954.691162459962
18,0,1,Vendor B,Pole,1011983.093631136,1685.82,33.7164,1735.498073558501
21,1,1,Vendor A,Other,11817714.727636192,4502.0,146.315,4504.07072577975
18,0,1,Vendor A,Other,9791066.198418675,3553.35,115.483875,3485.1373309382157
18,0,0,Vendor B,Rooftop,1284397.9832354202,1794.56,53.8368,1778.525078742586
27,0,1,Vendor B,Disguised,12796921.090214694,3359.8199999999997,117.5937,3456.303189510731
12,0,1,Vendor A,Rooftop,1887696.766225107,3106.25,93.1875,3052.260770006623
27,1,1,Vendor A,Tower,52590380.17773486,5380.139999999999,215.20559999999998,5221.266978142667
3,0,0,Vendor B,Rooftop,1859568.3937973278,848.06,25.441799999999997,842.4423984343845
22,0,1,Vendor A,Tower,32427800.95421682,4339.73,173.58919999999998,4140.156751015987
18,0,1,Vendor B,Tower,5702686.18641225,2053.2,82.128,2208.2962884493804
9,1,1,Vendor B,Rooftop,6597645.808679106,1807.0,54.21,1776.5551387873713
19,0,0,Vendor A,Other,26945524.96749016,3849.7500000000005,125.11687500000002,3955.2181458508435
12,1,0,Vendor A,Other,4450400.128236119,2443.8,79.4235,2460.4936058945123
24,0,0,Vendor B,Tower,35652391.95019191,2912.6,116.504,2800.127049706883
12,0,0,Vendor A,Rooftop,16911427.414839078,2537.12,76.11359999999999,2536.666806125637
22,1,0,Vendor A,Tower,28993402.330197386,4384.88,175.39520000000002,4524.569210867218
25,0,1,Vendor A,Disguised,24054062.792209223,4535.6900000000005,158.74915000000004,4505.90191986787
16,0,0,Vendor B,Tower,14370321.708581068,2032.9199999999998,81.3168,2132.2925191428694
19,0,0,Vendor A,Tower,16361245.008132806,3728.0200000000004,149.12080000000003,3883.5041493259696
16,0,0,Vendor A,Tower,9149436.31742223,3242.53,129.7012,3363.931850630632
5,0,0,Vendor A,Pole,2685946.43685575,1560.77,31.2154,1546.4873816031575
16,0,0,Vendor A,Disguised,2014100.966234421,3164.94,110.7729,3047.554946996027
5,0,0,Vendor A,Rooftop,242250.26198637966,1267.46,38.0238,1244.3424896378224
18,0,1,Vendor B,Tower,39218853.98946064,2053.2,82.128,2069.380297630177
18,0,0,Vendor B,Disguised,24698408.729169425,2218.89,77.66115,2261.6838581068255
3,0,0,Vendor B,Rooftop,585916.0242057003,848.06,25.441799999999997,794.5725092882122
21,1,1,Vendor B,Tower,35058043.93781719,2535.4,101.41600000000001,2534.577325043119
19,0,0,Vendor A,Other,36523508.19565394,3849.7500000000005,125.11687500000002,3869.5805298576656
21,3,1,Vendor B,Rooftop,21644591.204064753,3723.0,111.69,3692.129778150268
15,0,0,Vendor A,Tower,2042655.0248157962,3080.7000000000003,123.22800000000001,3244.002144926018
22,0,1,Vendor A,Tower,35179887.742977194,4339.73,173.58919999999998,4413.567578649646
21,0,1,Vendor B,Rooftop,3812744.8135585478,3063.0,91.89,3185.790921166814
18,0,0,Vendor A,Tower,23503441.26284074,3566.19,142.6476,3535.5164264396135
4,0,0,Vendor A,Tower,1415756.7014262488,1300.5700000000002,52.02280000000001,1350.2661613999112
19,0,1,Vendor B,Rooftop,12648155.802346379,2817.0,84.50999999999999,2958.6245483577122
18,0,1,Vendor A,Tower,31374215.65232762,3721.33,148.8532,3921.792694308722
21,1,1,Vendor A,Rooftop,9191589.271427017,4877.45,146.3235,4720.233621752
30,0,0,Vendor A,Disguised,31526162.16464933,5229.099999999999,183.0185,5182.878082850081
19,3,0,Vendor A,Tower,16962346.10740961,4242.13,169.6852,4183.963124955621
21,0,0,Vendor B,Tower,27805815.030429825,2582.72,103.30879999999999,2633.7621216533125
33,2,1,Vendor B,Tower,42282765.12939733,3804.2000000000003,152.168,3910.0879280516983
16,0,1,Vendor A,Tower,16871810.387732863,3412.13,136.48520000000002,3299.5332621693965
18,0,1,Vendor B,Rooftop,4025190.715786055,2694.0,80.82,2699.488291563611
27,0,1,Vendor B,Tower,22147788.962805115,2839.8,113.59200000000001,2619.3770802421177
21,1,0,Vendor B,Tower,53384635.204338714,2783.35,111.334,2948.607539577397
24,0,1,Vendor B,Tower,37928667.5985904,2577.6000000000004,103.10400000000001,2525.3098392510274
27,0,1,Vendor B,Disguised,8219425.023101744,3359.8199999999997,117.5937,3366.3956737913054
3,0,0,Vendor B,Rooftop,599429.5921728769,848.06,25.441799999999997,840.2184323845624
19,0,1,Vendor A,Disguised,9880822.04471799,3829.9700000000003,134.04895000000002,3986.7164027756385
24,1,1,Vendor B,Disguised,19862244.185081344,3259.84,114.09440000000002,2951.6531079335236
24,0,0,Vendor B,Tower,16150118.2690088,2912.6,116.504,2910.6654714124697
15,0,0,Vendor A,Pole,7220112.3854544675,3061.77,61.2354,3055.2969981233555
18,9,1,Vendor A,Rooftop,30713467.41165021,5390.299999999999,161.70899999999997,5317.439818359691
22,0,0,Vendor A,Other,7399006.776634008,4454.13,144.75922500000001,4711.159793573339
18,0,1,Vendor B,Pole,2386401.34290382,1685.82,33.7164,1656.1663488750096
15,0,1,Vendor A,Tower,40471200.73970833,3257.5299999999997,130.3012,3359.6643951153337
18,5,0,Vendor A,Tower,23021922.059934843,4423.04,176.9216,4486.520037979037
